id	image	image_src	image_legende	nom_fr	nom_latin	region	systeme	fonction	rapports	notes_cliniques	sources	importance
orbite_osseuse	orbite_osseuse.jpg	libre	Orbite osseuse, vue antérieure (Gray, 1918)	Orbite osseuse	Orbita	Orbite et œil	Ostéologie	Cavité pyramidale à base antérieure et sommet postéro-médial, contenant le globe oculaire, ses muscles, ses nerfs, ses vaisseaux, la glande lacrymale et un capiton graisseux. Elle protège l'œil et oriente son axe. Sept os la composent : frontal, zygomatique, maxillaire, sphénoïde, palatin, ethmoïde, lacrymal.	Toit : fosse crânienne antérieure et sinus frontal. Plancher : sinus maxillaire (parcouru par le nerf infra-orbitaire). Paroi médiale : cellules ethmoïdales (lamina papyracea, très fine) et fosses nasales. Paroi latérale : fosse temporale et fosse crânienne moyenne. Le sommet porte le canal optique et la fissure orbitaire supérieure ; la fissure orbitaire inférieure communique avec les fosses ptérygo-palatine et infra-temporale.	Fracture du plancher par mécanisme de blow-out (choc direct sur le globe) : énophtalmie, diplopie par incarcération du muscle droit inférieur, hypoesthésie infra-orbitaire. Cellulite orbitaire par diffusion d'une ethmoïdite à travers la lamina papyracea (urgence, risque de cécité et de thrombophlébite du sinus caverneux). Exophtalmie (dysthyroïdie de Basedow, tumeur, fistule carotido-caverneuse).	https://fr.wikipedia.org/wiki/Orbite_(anatomie)	4
muscles_oculomoteurs	muscles_oculomoteurs.jpg	libre	Muscles de l'œil, vue latérale (Gray, 1918)	Muscles oculomoteurs (vue d'ensemble)	Musculi bulbi	Orbite et œil	Myologie	Six muscles striés mobilisant le globe : quatre droits (supérieur, inférieur, médial, latéral) nés de l'anneau tendineux commun, et deux obliques (supérieur, réfléchi sur la trochlée ; inférieur, né du plancher orbitaire). Le droit médial adduit, le droit latéral abduit. Les autres ont des actions combinées dépendant de la position du globe (le droit supérieur élève surtout en abduction, l'oblique supérieur abaisse surtout en adduction).	Innervation : nerf abducens (VI) pour le droit latéral, nerf trochléaire (IV) pour l'oblique supérieur, nerf oculomoteur (III) pour tous les autres (plus le releveur de la paupière et le sphincter pupillaire via le parasympathique). Les muscles forment un cône musculo-aponévrotique autour du nerf optique, cloisonnant l'orbite en espaces intra- et extra-conique.	Paralysie du III : ptosis, œil en abduction et abaissement (dévié en bas et en dehors), mydriase aréflexique si atteinte extrinsèque (anévrisme de l'artère communicante postérieure : urgence). Paralysie du IV : diplopie verticale majorée au regard en bas et en dedans, tête inclinée du côté sain. Paralysie du VI : œil en adduction, diplopie horizontale ; peu localisatrice (hypertension intracrânienne).	https://fr.wikipedia.org/wiki/Muscles_de_l%27%C5%93il	5
muscle_droit_lateral	muscle_droit_lateral.jpg	libre	Muscles de l'œil, vue supérieure (Gray, 1918)	Muscle droit latéral	Musculus rectus lateralis	Orbite et œil	Myologie	Muscle droit tendu de l'anneau tendineux commun (par deux chefs enjambant la fissure orbitaire supérieure) à la sclère, en dehors du globe, à environ 7 mm du limbe. Action unique et pure : abduction du globe (rotation de la pupille vers l'extérieur).	Innervé par le nerf abducens (VI), qui chemine longuement dans l'espace sous-arachnoïdien puis dans le sinus caverneux (au contact de la carotide interne) avant de gagner sa face médiale. Le nerf lacrymal, la veine ophtalmique supérieure et la glande lacrymale sont en rapport avec sa portion antérieure.	Le long trajet du VI le rend vulnérable : la paralysie du VI est la plus fréquente des paralysies oculomotrices, souvent non localisatrice (hypertension intracrânienne par étirement au bord du rocher, syndrome de Gradenigo dans les pétrosites). Chirurgie du strabisme : recul (affaiblissement) ou résection (renforcement) du droit latéral.	https://fr.wikipedia.org/wiki/Muscle_droit_latéral	4
muscle_oblique_superieur	muscle_oblique_superieur.jpg	libre	Muscles de l'œil, vue supérieure (Gray, 1918)	Muscle oblique supérieur	Musculus obliquus superior	Orbite et œil	Myologie	Muscle né près de l'anneau tendineux, dont le tendon se réfléchit sur la trochlée (poulie fibro-cartilagineuse de l'angle supéro-médial de l'orbite) avant de gagner le quadrant supéro-latéral de la sclère. Cette réflexion inverse son action : abaissement du globe (surtout en adduction), intorsion et abduction.	Innervé par le nerf trochléaire (IV), seul nerf crânien à émergence dorsale du tronc cérébral et le plus long : il fait le tour du mésencéphale, traverse le sinus caverneux et la fissure orbitaire supérieure hors de l'anneau de Zinn.	Paralysie du IV (traumatisme crânien fréquent, congénitale) : diplopie verticale et torsionnelle, maximale au regard en bas et en dedans (lecture, descente d'escalier), compensée par une inclinaison de la tête vers l'épaule opposée (manœuvre de Bielschowsky positive). Syndrome de Brown : trochlée bloquée, limitation de l'élévation en adduction.	https://fr.wikipedia.org/wiki/Muscle_oblique_supérieur	3
muscle_releveur_paupiere	muscle_releveur_paupiere.jpg	libre	Muscles de l'œil et de la paupière (Gray, 1918)	Muscle releveur de la paupière supérieure	Musculus levator palpebrae superioris	Orbite et œil	Myologie	Muscle né de la petite aile du sphénoïde au-dessus de l'anneau tendineux, se dirigeant en avant au-dessus du droit supérieur et se terminant par une aponévrose sur le tarse et la peau de la paupière supérieure. Il ouvre la fente palpébrale (élévation de la paupière). Un contingent de fibres lisses (muscle tarsal supérieur de Müller), sous contrôle sympathique, assure quelques millimètres d'ouverture supplémentaire.	Partie striée innervée par le nerf oculomoteur (III), partie lisse (Müller) par le sympathique cervical. En rapport étroit avec le droit supérieur (paralysie souvent conjointe) et la glande lacrymale que soulève son aponévrose.	Ptosis complet dans la paralysie du III ; ptosis partiel (1 à 2 mm) avec myosis et anhidrose dans le syndrome de Claude Bernard-Horner (atteinte sympathique). Ptosis fatigable de la myasthénie. Ptosis aponévrotique du sujet âgé (désinsertion). Chirurgie du ptosis : résection du releveur ou suspension au muscle frontal.	https://fr.wikipedia.org/wiki/Muscle_releveur_de_la_paupière_supérieure	3
anneau_tendineux_zinn	anneau_tendineux_zinn.jpg	libre	Sommet de l'orbite et anneau de Zinn (Gray, 1918)	Anneau tendineux commun (de Zinn)	Anulus tendineus communis	Orbite et œil	Myologie	Anneau fibreux au sommet de l'orbite, à cheval sur la partie médiale de la fissure orbitaire supérieure et sur le canal optique, servant d'origine commune aux quatre muscles droits. Il divise les éléments traversant le sommet de l'orbite en éléments intra-annulaires et extra-annulaires.	Passent DANS l'anneau : le nerf optique (II) et l'artère ophtalmique (par le canal optique), les nerfs oculomoteur (III, ses deux branches), nasociliaire (V1) et abducens (VI). Passent HORS de l'anneau (au-dessus) : les nerfs lacrymal et frontal (V1), le nerf trochléaire (IV) et la veine ophtalmique supérieure.	Repère clé pour comprendre les syndromes du sommet de l'orbite (atteinte du II en plus des III, IV, VI et V1 : baisse d'acuité visuelle associée à l'ophtalmoplégie) et du syndrome de la fissure orbitaire supérieure (III, IV, VI, V1 sans atteinte visuelle). Point d'injection de l'anesthésie rétrobulbaire (intra-conique).	https://fr.wikipedia.org/wiki/Anneau_tendineux_commun	3
globe_oculaire	globe_oculaire.jpg|globe_oculaire-3d.jpg	libre	Coupe horizontale du globe oculaire (Gray, 1918)	Globe oculaire	Bulbus oculi	Orbite et œil	Organe des sens	Organe de la vision, sphère d'environ 24 mm formée de trois tuniques : la tunique fibreuse externe (sclère opaque en arrière, cornée transparente en avant), la tunique vasculaire moyenne ou uvée (choroïde, corps ciliaire, iris), la tunique nerveuse interne (rétine). Son contenu comprend l'humeur aqueuse (chambres antérieure et postérieure), le cristallin et le corps vitré. Il forme un système optique focalisant l'image sur la rétine.	Occupe la moitié antérieure de l'orbite, entouré du capiton graisseux et de la capsule de Tenon (qui le sépare de la graisse et guide ses mouvements). Les muscles s'insèrent sur la sclère ; le nerf optique quitte le pôle postérieur un peu en dedans de l'axe.	L'humeur aqueuse, sécrétée par le corps ciliaire et résorbée par le trabéculum de l'angle irido-cornéen, règle la pression intraoculaire (glaucome si l'évacuation est gênée). Décollement de rétine, hémorragie du vitré, endophtalmie. Contusion et plaie du globe (protection par coque, jamais de pansement compressif sur un globe ouvert).	https://fr.wikipedia.org/wiki/%C5%92il_humain	4
cornee	cornee.jpg	libre	Coupe de la cornée (Gray, 1918)	Cornée	Cornea	Orbite et œil	Organe des sens	Segment antérieur transparent et bombé de la tunique fibreuse, principal dioptre de l'œil (environ 42 dioptries, les deux tiers de la puissance réfractive totale). Elle est avasculaire (sa transparence en dépend), nourrie par l'humeur aqueuse, le film lacrymal et les vaisseaux limbiques. Cinq couches : épithélium, membrane de Bowman, stroma, membrane de Descemet, endothélium (pompe qui maintient la déturgescence).	Se raccorde à la sclère au niveau du limbe, siège des cellules souches épithéliales et du trabéculum. Innervation sensitive très dense par le nerf nasociliaire (V1) via les nerfs ciliaires : cornée la plus sensible des tissus (réflexe cornéen).	Kératite (herpétique dendritique, amibienne du porteur de lentilles, d'exposition dans les paralysies faciales). Abcès de cornée. Kératocône (déformation conique). Greffe de cornée (kératoplastie) : premier tissu greffé, faible rejet car privilège immunitaire. Chirurgie réfractive (LASIK, PKR) sculptant le stroma.	https://fr.wikipedia.org/wiki/Cornée	3
cristallin	cristallin.svg	libre	Cristallin et corps ciliaire	Cristallin	Lens	Orbite et œil	Organe des sens	Lentille biconvexe transparente, avasculaire et sans nerf, suspendue en arrière de l'iris par les fibres zonulaires (de Zinn) au corps ciliaire. Sa puissance (environ 20 dioptries au repos) est modifiable : la contraction du muscle ciliaire relâche la zonule et bombe le cristallin (accommodation, vision de près), sous contrôle parasympathique du III.	Sépare le segment antérieur (humeur aqueuse) du segment postérieur (corps vitré) ; sa face antérieure limite en arrière la chambre postérieure. Sa croissance se fait par apposition de fibres tout au long de la vie (noyau central, cortex périphérique).	Cataracte : opacification liée à l'âge, au diabète, aux corticoïdes, aux traumatismes ou congénitale ; traitement par phako-émulsification et implant intraoculaire. Presbytie : perte progressive de l'accommodation par sclérose du cristallin (dès 40-45 ans). Luxation du cristallin (syndrome de Marfan, homocystinurie, traumatisme).	https://fr.wikipedia.org/wiki/Cristallin	3
retine	retine.jpg	libre	Coupe de la rétine (Gray, 1918)	Rétine	Retina	Orbite et œil	Organe des sens	Tunique nerveuse interne, expansion du système nerveux central. Sa partie optique contient les photorécepteurs (cônes de la vision diurne et colorée, concentrés dans la macula et sa fovéa ; bâtonnets de la vision périphérique et nocturne), les cellules bipolaires et les cellules ganglionnaires dont les axones forment le nerf optique. L'épithélium pigmentaire, en dehors, assure le recyclage des pigments et la nutrition.	Appliquée sur la choroïde (dont un décollement la sépare). La papille (disque optique), point de départ du nerf optique et d'entrée des vaisseaux, est dépourvue de photorécepteurs (tache aveugle). La macula, à 4 mm en dehors de la papille, assure la vision fine.	Décollement de rétine (myope, aphaque, traumatisme) : phosphènes, myodésopsies, puis amputation du champ visuel en rideau, urgence chirurgicale. Rétinopathie diabétique et hypertensive (fond d'œil systématique). Dégénérescence maculaire liée à l'âge (première cause de malvoyance après 50 ans). Occlusion de l'artère centrale de la rétine : cécité brutale indolore, urgence.	https://fr.wikipedia.org/wiki/Rétine	4
nerf_optique_ii	nerf_optique_ii.jpg	libre	Nerf optique et voies visuelles (Gray, 1918)	Nerf optique (II)	Nervus opticus	Orbite et œil	Système nerveux	Deuxième nerf crânien, en réalité un tractus du système nerveux central (entouré des trois méninges et de liquide cérébro-spinal, myélinisé par des oligodendrocytes). Il transporte l'information visuelle des cellules ganglionnaires de la rétine jusqu'au chiasma optique, où les fibres nasales croisent. Comprend quatre segments : intraoculaire, intra-orbitaire (sinueux, pour suivre les mouvements du globe), intra-canalaire, intracrânien.	Traverse l'anneau de Zinn et le canal optique avec l'artère ophtalmique. Au-dessus du chiasma passe l'hypothalamus, en dessous l'hypophyse et le sinus sphénoïdal, latéralement la carotide interne.	Névrite optique rétrobulbaire (sclérose en plaques : baisse d'acuité, douleur à la mobilisation, dyschromatopsie, le patient ne voit rien et le médecin non plus au fond d'œil). Neuropathie optique ischémique antérieure (dont la maladie de Horton : urgence, VS et corticoïdes). Œdème papillaire bilatéral de l'hypertension intracrânienne. Compression chiasmatique par un adénome hypophysaire : hémianopsie bitemporale.	https://fr.wikipedia.org/wiki/Nerf_optique	5
appareil_lacrymal	appareil_lacrymal.svg	libre	Appareil lacrymal	Appareil lacrymal	Apparatus lacrimalis	Orbite et œil	Organe des sens	Système de sécrétion et de drainage des larmes. La glande lacrymale, dans la fossette lacrymale du frontal (angle supéro-latéral de l'orbite), sécrète la phase aqueuse du film lacrymal, étalée par le clignement. Le drainage se fait des points lacrymaux (aux angles internes des paupières) vers les canalicules, le sac lacrymal (dans la gouttière lacrymale) puis le conduit lacrymo-nasal qui s'ouvre au méat nasal inférieur.	La glande lacrymale est innervée par le parasympathique du VII (nerf grand pétreux, relais dans le ganglion ptérygo-palatin, fibres empruntant le nerf zygomatique puis lacrymal V1). Le sac lacrymal est en avant du septum orbitaire (donc extra-orbitaire), en rapport avec le ligament palpébral médial et le muscle orbiculaire (partie lacrymale de Horner).	Imperforation du conduit lacrymo-nasal du nourrisson : larmoiement clair et conjonctivites à répétition, guérison spontanée le plus souvent, sinon sondage. Dacryocystite (infection du sac, tuméfaction douloureuse de l'angle interne). Syndrome sec (Gougerot-Sjögren). Dacryocystorhinostomie pour les sténoses.	https://fr.wikipedia.org/wiki/Appareil_lacrymal	3
